query	qlen	hits	sgenome	sseqid	qcovGnm	cls	hsp	qcovHSP	alenHSP	pident	gaps	qstart	qend	sstart	send	sstr	slen	evalue	bitscore
ENA|CP153139|CP153139.1	33783	100	SAMEA5976580	SAMEA5976580.contig00056	98.026	6	6	10.946	3700	96.027	2	12590	16287	7238	10937	-	10939	0.00e+00	6028
ENA|CP153139|CP153139.1	33783	100	SAMEA5976580	SAMEA5976580.contig00056	98.026	7	7	3.152	1065	96.808	0	15223	16287	7238	8302	-	10939	0.00e+00	1768
ENA|CP153139|CP153139.1	33783	100	SAMEA5976580	SAMEA5976580.contig00056	98.026	8	8	3.070	1039	95.091	2	12590	13626	9899	10937	-	10939	0.00e+00	1662
ENA|CP153139|CP153139.1	33783	100	SAMEA5976580	SAMEA5976580.contig00063	98.026	9	9	6.776	2289	97.073	3	16282	18570	1473	3758	+	3758	0.00e+00	3844
ENA|CP153139|CP153139.1	33783	100	SAMEA5976580	SAMEA5976580.contig00063	98.026	10	10	3.342	1129	96.191	3	16282	17410	1473	2598	+	3758	0.00e+00	1860
ENA|CP153139|CP153139.1	33783	100	SAMEA5976580	SAMEA5976580.contig00070	98.026	11	11	6.225	2103	97.575	0	10339	12441	1	2103	-	2186	0.00e+00	3562
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00054	97.845	1	1	44.283	14963	95.750	4	18824	33783	10130	25091	-	25091	0.00e+00	24148
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00054	97.845	2	2	10.778	3641	94.727	0	1	3641	6489	10129	-	25091	0.00e+00	5701
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00054	97.845	2	3	19.631	6647	96.841	42	3528	10159	20	6639	-	25091	0.00e+00	11252
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00054	97.845	3	4	5.396	1826	95.674	27	5358	7180	2998	4799	-	25091	0.00e+00	3068
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00073	97.845	4	5	17.313	5871	96.679	22	12675	18523	1	5871	-	5871	0.00e+00	9831
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00073	97.845	5	6	6.216	2111	97.300	11	15220	17319	1205	3315	-	5871	0.00e+00	3609
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00073	97.845	6	7	5.751	1954	97.083	11	15380	17322	1202	3155	-	5871	0.00e+00	3326
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00093	97.845	7	8	6.178	2087	98.275	0	10340	12426	1	2087	-	2087	0.00e+00	3602
ENA|CP153139|CP153139.1	33783	100	SAMN20665689	SAMN20665689.contig00093	97.845	8	9	3.093	1045	99.139	0	10340	11384	1043	2087	-	2087	0.00e+00	1844
ENA|CP153139|CP153139.1	33783	100	SAMN20527927	SAMN20527927.contig00061	99.183	1	1	44.294	14967	95.737	4	18820	33783	1	14966	+	33402	0.00e+00	24146
ENA|CP153139|CP153139.1	33783	100	SAMN20527927	SAMN20527927.contig00061	99.183	2	2	10.508	3550	94.676	0	1	3550	14967	18516	+	33402	0.00e+00	5550
ENA|CP153139|CP153139.1	33783	100	SAMN20527927	SAMN20527927.contig00061	99.183	2	3	20.241	6853	96.002	40	3493	10330	18498	25325	+	33402	0.00e+00	11322
ENA|CP153139|CP153139.1	33783	100	SAMN20527927	SAMN20527927.contig00061	99.183	3	4	18.207	6158	96.817	11	10111	16261	25049	31202	+	33402	0.00e+00	10298
ENA|CP153139|CP153139.1	33783	100	SAMN20527927	SAMN20527927.contig00061	99.183	3	5	3.295	1124	96.352	11	16286	17398	31109	32232	+	33402	0.00e+00	1902
ENA|CP153139|CP153139.1	33783	100	SAMN20527927	SAMN20527927.contig00061	99.183	4	6	6.755	2293	97.122	11	16286	18567	31109	33401	+	33402	0.00e+00	3896
ENA|CP153139|CP153139.1	33783	100	SAMN20527927	SAMN20527927.contig00061	99.183	5	7	3.108	1050	98.476	0	10111	11160	25049	26098	+	33402	0.00e+00	1822
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	1	1	44.963	15202	95.264	12	18594	33783	5991	21192	+	34818	0.00e+00	24233
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	2	2	18.512	6292	94.866	57	12525	18778	1	6273	+	34818	0.00e+00	10224
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	3	3	9.709	3283	96.223	17	3606	6885	24683	27951	+	34818	0.00e+00	5452
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	4	4	10.277	3472	94.585	2	6859	10330	29085	32554	+	34818	0.00e+00	5433
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	5	5	10.650	3598	93.691	0	1	3598	21193	24790	+	34818	0.00e+00	5465
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	6	6	7.513	2538	97.281	0	10111	12648	32278	34815	+	34818	0.00e+00	4266
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	7	7	6.252	2149	92.136	56	15195	17306	2672	4801	+	34818	0.00e+00	3438
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	8	8	3.434	1160	97.845	0	10111	11270	32278	33437	+	34818	0.00e+00	1979
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	9	9	3.333	1126	97.780	0	10111	11236	32278	33403	+	34818	0.00e+00	1918
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	10	10	3.599	1217	95.234	1	12525	13740	1	1217	+	34818	0.00e+00	1943
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	11	11	3.218	1087	97.608	0	17692	18778	5187	6273	+	34818	0.00e+00	1844
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	12	12	3.351	1133	95.322	1	12525	13656	1	1133	+	34818	0.00e+00	1813
ENA|CP153139|CP153139.1	33783	100	SAMN16241537	SAMN16241537.contig00027	99.979	13	13	3.173	1072	96.269	0	11577	12648	33744	34815	+	34818	0.00e+00	1754
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00039	99.636	1	1	44.963	15196	95.209	7	18594	33783	2159	17353	+	28638	0.00e+00	24171
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00039	99.636	2	2	9.709	3283	96.040	17	3606	6885	20844	24112	+	28638	0.00e+00	5425
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00039	99.636	3	3	10.044	3394	95.197	2	6859	10251	25246	28638	+	28638	0.00e+00	5404
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00039	99.636	4	4	10.644	3596	93.660	0	1	3596	17354	20949	+	28638	0.00e+00	5458
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00039	99.636	5	5	7.205	2445	96.933	11	16349	18782	1	2445	+	28638	0.00e+00	4131
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00039	99.636	6	6	3.520	1189	97.729	0	17594	18782	1257	2445	+	28638	0.00e+00	2022
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00039	99.636	7	7	3.229	1091	97.892	0	17692	18782	1355	2445	+	28638	0.00e+00	1864
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00050	99.636	8	8	10.609	3586	96.654	2	12696	16279	1	3586	+	3586	0.00e+00	5945
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00050	99.636	9	9	3.167	1070	98.692	0	15210	16279	2517	3586	+	3586	0.00e+00	1867
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00052	99.636	10	10	7.368	2489	98.152	0	10297	12785	1	2489	+	2489	0.00e+00	4282
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00052	99.636	11	11	4.067	1374	97.307	0	11412	12785	1116	2489	+	2489	0.00e+00	2311
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00052	99.636	12	12	3.730	1260	97.063	0	11526	12785	1230	2489	+	2489	0.00e+00	2105
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00052	99.636	13	13	3.324	1123	97.150	0	11663	12785	1367	2489	+	2489	0.00e+00	1882
ENA|CP153139|CP153139.1	33783	100	SAMN22567457	SAMN22567457.contig00052	99.636	14	14	3.052	1031	99.127	0	10297	11327	1	1031	+	2489	0.00e+00	1819
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00050	98.807	1	1	44.019	14874	95.791	3	18913	33783	10042	24915	-	25029	0.00e+00	24020
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00050	98.807	2	2	19.424	6566	96.467	19	3606	10167	1	6551	-	25029	0.00e+00	10904
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00050	98.807	3	3	10.650	3598	93.747	0	1	3598	6444	10041	-	25029	0.00e+00	5474
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00050	98.807	4	4	5.370	1817	96.423	15	5360	7173	2995	4799	-	25029	0.00e+00	3061
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00054	98.807	5	5	10.636	3595	96.050	2	12695	16287	12750	16344	-	16344	0.00e+00	5862
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00054	98.807	6	6	7.821	2642	96.707	4	16282	18923	107	2744	-	16344	0.00e+00	4399
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00054	98.807	7	7	4.046	1367	97.074	1	17557	18923	107	1472	-	16344	0.00e+00	2295
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00054	98.807	8	8	3.978	1344	97.024	1	17580	18923	107	1449	-	16344	0.00e+00	2253
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00054	98.807	9	9	3.656	1235	97.085	1	17689	18923	107	1340	-	16344	0.00e+00	2075
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00054	98.807	10	10	3.647	1232	97.078	1	17692	18923	107	1337	-	16344	0.00e+00	2069
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00054	98.807	11	11	3.253	1099	96.997	1	17825	18923	107	1204	-	16344	0.00e+00	1842
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00096	98.807	12	12	6.308	2131	97.560	0	10311	12441	1	2131	-	2131	0.00e+00	3609
ENA|CP153139|CP153139.1	33783	100	SAMEA5855662	SAMEA5855662.contig00096	98.807	13	13	3.179	1074	97.952	0	10311	11384	1058	2131	-	2131	0.00e+00	1838
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	1	1	3.440	1162	97.849	0	17513	18674	1241	2402	+	33532	0.00e+00	1983
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	1	2	44.963	15196	95.196	6	18594	33783	2224	17419	+	33532	0.00e+00	24153
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	2	3	10.677	3607	93.596	0	1	3607	17420	21026	+	33532	0.00e+00	5463
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	2	4	19.800	6692	96.264	18	3528	10216	20910	27586	+	33532	0.00e+00	11041
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	3	5	18.074	6109	97.315	3	10225	16330	27424	33532	+	33532	0.00e+00	10300
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	4	6	7.397	2510	96.932	11	16284	18782	1	2510	+	33532	0.00e+00	4239
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	5	7	5.911	1997	96.895	0	11412	13408	28611	30607	+	33532	0.00e+00	3323
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	6	8	5.574	1883	96.707	0	11526	13408	28725	30607	+	33532	0.00e+00	3117
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	7	9	5.257	1776	96.678	0	11633	13408	28832	30607	+	33532	0.00e+00	2937
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	8	10	3.277	1107	98.826	0	10225	11331	27424	28530	+	33532	0.00e+00	1938
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	9	11	3.425	1157	97.494	0	17626	18782	1354	2510	+	33532	0.00e+00	1956
ENA|CP153139|CP153139.1	33783	100	SAMN32647168	SAMN32647168.contig00018	99.976	10	12	3.052	1031	98.836	0	15300	16330	32502	33532	+	33532	0.00e+00	1806
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	1	1	3.206	1083	99.908	0	17513	18595	729	1811	+	30444	0.00e+00	1948
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	1	2	44.839	15154	95.236	7	18636	33783	1792	16944	+	30444	0.00e+00	24123
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	2	3	20.200	6827	97.100	31	3493	10316	21271	28069	+	30444	0.00e+00	11577
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	2	4	6.734	2275	99.912	0	10374	12648	28170	30444	+	30444	0.00e+00	4094
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	3	5	9.194	3106	98.938	0	1	3106	16945	20050	+	30444	0.00e+00	5452
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	4	6	5.547	1912	98.013	38	16785	18658	1	1912	+	30444	0.00e+00	3452
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	5	7	3.617	1222	99.918	0	11427	12648	29223	30444	+	30444	0.00e+00	2199
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	6	8	3.599	1216	99.753	0	9101	10316	26854	28069	+	30444	0.00e+00	2179
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	7	9	3.502	1183	99.746	0	9134	10316	26887	28069	+	30444	0.00e+00	2120
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00031	98.360	8	10	3.333	1126	99.734	0	9191	10316	26944	28069	+	30444	0.00e+00	2017
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00044	98.360	9	11	11.979	4048	98.987	1	12627	16673	1	4048	+	4526	0.00e+00	7124
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00044	98.360	10	12	4.141	1400	98.929	1	15275	16673	2649	4048	+	4526	0.00e+00	2466
ENA|CP153139|CP153139.1	33783	100	SAMN10096069	SAMN10096069.contig00044	98.360	11	13	3.904	1320	98.939	1	15355	16673	2729	4048	+	4526	0.00e+00	2327
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	1	1	44.839	15154	95.222	7	18636	33783	8403	23555	+	34644	0.00e+00	24114
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	2	2	19.152	6471	99.320	1	10204	16673	1	6471	+	34644	0.00e+00	11481
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	2	3	5.805	1961	99.847	0	16635	18595	6462	8422	+	34644	0.00e+00	3523
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	3	4	20.200	6827	96.748	28	3493	10316	27843	34644	+	34644	0.00e+00	11450
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	4	5	9.194	3106	98.938	0	1	3106	23556	26661	+	34644	0.00e+00	5452
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	5	6	6.358	2148	99.767	0	11427	13574	1224	3371	+	34644	0.00e+00	3851
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	6	7	5.905	1995	99.749	0	11763	13757	1560	3554	+	34644	0.00e+00	3575
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	7	8	5.319	1797	99.722	0	11637	13433	1434	3230	+	34644	0.00e+00	3218
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	8	9	4.378	1480	98.919	1	15195	16673	4992	6471	+	34644	0.00e+00	2607
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	9	10	4.141	1400	98.857	1	15275	16673	5072	6471	+	34644	0.00e+00	2462
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	10	11	3.904	1320	98.864	1	15355	16673	5152	6471	+	34644	0.00e+00	2322
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	11	12	3.599	1216	99.753	0	9101	10316	33429	34644	+	34644	0.00e+00	2179
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	12	13	3.585	1211	99.174	0	3493	4703	27843	29053	+	34644	0.00e+00	2140
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	13	14	3.502	1183	99.746	0	9134	10316	33462	34644	+	34644	0.00e+00	2120
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	14	15	3.484	1177	99.150	0	3493	4669	27843	29019	+	34644	0.00e+00	2078
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	15	16	3.333	1126	99.734	0	9191	10316	33519	34644	+	34644	0.00e+00	2017
ENA|CP153139|CP153139.1	33783	100	SAMN17309688	SAMN17309688.contig00040	98.739	16	17	3.152	1065	99.061	0	3493	4557	27843	28907	+	34644	0.00e+00	1876
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00060	98.331	1	1	44.733	15124	95.226	12	18672	33783	10053	25176	-	25179	0.00e+00	24092
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00060	98.331	2	2	19.459	6577	96.366	18	3567	10140	1	6562	-	25179	0.00e+00	10882
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00060	98.331	3	3	10.766	3637	93.869	0	1	3637	6416	10052	-	25179	0.00e+00	5553
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00060	98.331	4	4	5.375	1819	96.207	15	5358	7173	2967	4773	-	25179	0.00e+00	3047
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00060	98.331	5	5	3.286	1110	94.865	0	18672	19781	24067	25176	-	25179	0.00e+00	1745
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00118	98.331	6	6	10.431	3526	96.682	2	12763	16286	24	3549	-	3554	0.00e+00	5849
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00118	98.331	7	7	3.158	1067	98.407	0	15220	16286	24	1090	-	3554	0.00e+00	1847
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00125	98.331	8	8	6.876	2334	96.958	11	16359	18681	1	2334	-	2334	0.00e+00	3948
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00125	98.331	9	9	3.126	1056	97.727	0	17626	18681	1	1056	-	2334	0.00e+00	1797
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00125	98.331	10	10	3.078	1051	96.384	11	16359	17398	1284	2334	-	2334	0.00e+00	1783
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00127	98.331	11	11	6.305	2130	98.357	0	10332	12461	1	2130	-	2130	0.00e+00	3683
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00127	98.331	12	12	3.117	1053	99.145	0	10332	11384	1078	2130	-	2130	0.00e+00	1858
ENA|CP153139|CP153139.1	33783	100	SAMEA3981742	SAMEA3981742.contig00127	98.331	13	13	3.138	1060	97.547	0	11402	12461	1	1060	-	2130	0.00e+00	1795
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00052	99.497	1	1	44.380	14996	95.352	4	18791	33783	1	14995	+	25235	0.00e+00	23928
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00052	99.497	2	2	30.338	10253	95.367	17	1	10249	14996	25235	+	25235	0.00e+00	16444
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00342	99.497	3	3	11.097	3751	96.454	3	12646	16394	1	3750	+	3750	0.00e+00	6192
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00380	99.497	4	4	7.353	2484	98.148	0	10253	12736	1	2484	+	2484	0.00e+00	4273
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00380	99.497	5	5	3.922	1325	97.585	0	11412	12736	1160	2484	+	2484	0.00e+00	2246
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00380	99.497	6	6	3.585	1211	97.358	0	11526	12736	1274	2484	+	2484	0.00e+00	2040
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00380	99.497	7	7	3.268	1104	97.373	0	11633	12736	1381	2484	+	2484	0.00e+00	1860
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00380	99.497	8	8	3.025	1022	98.630	0	10253	11274	1	1022	+	2484	0.00e+00	1781
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00383	99.497	9	9	6.879	2335	97.173	11	16300	18623	1	2335	+	2446	0.00e+00	3972
ENA|CP153139|CP153139.1	33783	100	SAMD00500603	SAMD00500603.contig00383	99.497	10	10	3.019	1031	96.411	11	16300	17319	1	1031	+	2446	0.00e+00	1752
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00060	98.967	1	1	44.309	14972	95.378	3	18815	33783	1	14972	+	25038	0.00e+00	23899
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00060	98.967	2	2	19.504	6592	96.299	19	3606	10194	18463	25038	+	25038	0.00e+00	10897
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00060	98.967	3	3	10.644	3596	93.660	0	1	3596	14973	18568	+	25038	0.00e+00	5458
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00060	98.967	4	4	5.245	1775	96.113	15	5436	7207	20291	22053	+	25038	0.00e+00	2967
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00060	98.967	5	5	3.061	1034	97.679	0	9161	10194	24005	25038	+	25038	0.00e+00	1757
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00060	98.967	6	6	3.061	1034	97.679	0	9161	10194	24005	25038	+	25038	0.00e+00	1757
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00119	98.967	7	7	11.402	3860	95.803	8	12485	16336	1	3860	+	3860	0.00e+00	6280
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00119	98.967	8	8	3.126	1062	95.198	6	15281	16336	2799	3860	+	3860	0.00e+00	1718
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00132	98.967	9	9	6.867	2331	96.997	12	16363	18682	1	2330	+	2330	0.00e+00	3952
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00132	98.967	10	10	3.463	1170	97.778	1	17513	18682	1162	2330	+	2330	0.00e+00	2003
ENA|CP153139|CP153139.1	33783	100	SAMEA1405698	SAMEA1405698.contig00134	98.967	11	11	6.240	2108	98.340	0	10334	12441	1	2108	+	2108	0.00e+00	3644
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00038	95.240	1	1	44.573	15064	95.181	6	18726	33783	1	15064	+	25575	0.00e+00	23933
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00038	95.240	2	2	15.280	5165	96.186	6	3567	8728	18555	23716	+	25575	0.00e+00	8468
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00038	95.240	3	3	10.766	3637	93.731	0	1	3637	15065	18701	+	25575	0.00e+00	5532
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00047	95.240	4	4	18.249	6168	96.417	3	10154	16318	1	6168	+	6168	0.00e+00	10150
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00047	95.240	5	5	6.616	2238	95.621	3	11509	13743	1356	3593	+	6168	0.00e+00	3617
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00047	95.240	6	6	6.030	2040	95.637	3	11533	13569	1380	3419	+	6168	0.00e+00	3301
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00047	95.240	7	7	5.580	1888	95.710	3	11772	13656	1619	3506	+	6168	0.00e+00	3063
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00047	95.240	8	8	3.150	1064	97.838	0	10154	11217	1	1064	+	6168	0.00e+00	1815
ENA|CP153139|CP153139.1	33783	100	SAMN03475418	SAMN03475418.contig00059	95.240	9	9	6.583	2225	97.034	4	16344	18567	1	2222	+	2222	0.00e+00	3743
ENA|CP153139|CP153139.1	33783	100	SAMN41609061	SAMN41609061.contig00040	97.223	1	1	44.673	15098	95.112	7	18692	33783	44	15140	+	18680	0.00e+00	23950
ENA|CP153139|CP153139.1	33783	100	SAMN41609061	SAMN41609061.contig00040	97.223	2	2	10.479	3540	93.757	0	1	3540	15141	18680	+	18680	0.00e+00	5387
ENA|CP153139|CP153139.1	33783	100	SAMN41609061	SAMN41609061.contig00040	97.223	3	3	3.298	1114	94.883	0	18692	19805	44	1157	+	18680	0.00e+00	1752
ENA|CP153139|CP153139.1	33783	100	SAMN41609061	SAMN41609061.contig00049	97.223	4	4	13.655	4618	95.929	22	5604	10216	3272	7872	+	7895	0.00e+00	7607
ENA|CP153139|CP153139.1	33783	100	SAMN41609061	SAMN41609061.contig00049	97.223	5	5	5.710	1929	96.475	0	3676	5604	4	1932	+	7895	0.00e+00	3173
